AveCarelessness,AveCorrect,AveKnow,AveResBored,AveResConf,AveResEngcon,AveResFrust,AveResGaming,AveResOfftask,ITEST_id,Ln,Ln-1,NumActions,RES_BORED,RES_CONCENTRATING,RES_CONFUSED,RES_FRUSTRATED,RES_GAMING,RES_OFFTASK,attemptCount,bottomHint,consecutiveErrorsInRow,correct,endsWithAutoScaffolding,endsWithScaffolding,frIsHelpRequest,frIsHelpRequestScaffolding,frPast5HelpRequest,frPast5WrongCount,frPast8HelpRequest,frPast8WrongCount,frTimeTakenOnScaffolding,frTotalSkillOpportunitiesScaffolding,frWorkingInSchool,helpAccessUnder2Sec,hint,hintCount,hintTotal,manywrong,original,past8BottomOut,responseIsChosen,responseIsFillIn,scaffold,stlHintUsed,sumTimePerSkill,timeGreater10SecAndNextActionRight,timeGreater5Secprev2wrong,timeOver80,timeSinceSkill,timeTaken,totalFrAttempted,totalFrPastWrongCount,totalFrPercentPastWrong,totalFrSkillOpportunities,totalFrSkillOpportunitiesByScaffolding,totalFrTimeOnSkill,totalTimeByPercentCorrectForskill,MCAS,isSTEM
0.096316754,0.381818182,0.193935346,0.322772971,0.128540674,0.543292115,0.053362376,0.070465158,0.448188882,6010,0.193935346,0.227885296,110,0.322772971,0.543292115,0.128540674,0.053362376,0.070465158,0.448188882,2.245454545,0.045454545,0.163636364,0.381818182,0,0.609090909,0.327272727,0.690909091,1.309090909,0.527272727,1.472727273,0.527272727,105.4545454,1.363636364,1,0.027272727,0.245454545,0.763636364,1.272727273,0.609090909,0.236363636,0.045454545,0,0,0.463636364,0,903.9181817,0.309090909,0.063636364,0.381818182,455738.8,135.7090909,29.63636364,0.627272727,0.251060607,2.045454545,0.837878789,470.7727273,3313.674696,34,1
0.062220557,0.376582278,0.082666195,0.234906033,0.08282834,0.657274399,0.186734512,0.100827983,0.154662205,6028,0.082666195,0.108029912,316,0.234906033,0.657274399,0.08282834,0.186734512,0.100827983,0.154662205,2.018987342,0.037974684,0.199367089,0.376582278,0,0.689873418,0.32278481,0.746835443,2.113924051,0.930379747,2.958860759,1.316455696,19.95569621,10.23417722,1,0.009493671,0.25,0.680379747,0.955696203,0.756329114,0.164556962,0.079113924,0,0,0.522151899,0,1048.13924,0.164556962,0.085443038,0.037974684,30011.50949,23.49367089,80.73734177,6.405063291,0.274862419,18.49367089,1.078516917,744.1677215,2723.700697,-999,0
0.106959369,0.375494071,0.176736767,0.277442029,0.168591832,0.618056052,0.095444456,0.016639172,0.247416129,6029,0.176736767,0.197529975,253,0.277442029,0.618056052,0.168591832,0.095444456,0.016639172,0.247416129,2.375494071,0.031620553,0.300395257,0.375494071,0,0.739130435,0.347826087,0.743083004,1.798418972,0.407114625,2.280632411,0.442687747,75.81818182,2.699604743,0.976284585,0,0.249011858,0.687747036,1.138339921,0.687747036,0.166007905,0.083003953,0,0,0.56916996,0.003952569,657.3794466,0.264822134,0.090909091,0.173913043,86026.8498,58.5256917,62.97628458,0.612648221,0.165935615,5.166007905,0.908992291,424.2252964,1965.841289,-999,0
0.146912728,0.460144928,0.277349612,0.280507135,0.129026776,0.670692115,0.098236937,0.019765635,0.230533664,6030,0.277349612,0.298885994,276,0.280507135,0.670692115,0.129026776,0.098236937,0.019765635,0.230533664,2.213768116,0.025362319,0.268115942,0.460144928,0,0.713768116,0.362318841,0.713768116,2.061594203,0.456521739,2.481884058,0.572463768,27.6123189,3.126811594,1,0,0.188405797,0.59057971,1.047101449,0.565217391,0.282608696,0.130434783,0,0,0.583333333,0,530.7427536,0.380434783,0.123188406,0.173913043,398729.4239,51.85507247,77.38405797,0.949275362,0.148768855,6.467391304,0.894387154,363.9202899,1346.618018,28,0
0.184841451,0.430958663,0.317002632,0.200489411,0.070476595,0.697656495,0.113114373,0.271727607,0.135308943,6048,0.317002632,0.357429874,1137,0.200489411,0.697656495,0.070476595,0.113114373,0.271727607,0.135308943,2.447669305,0.074758135,0.030782762,0.430958663,0.001759015,0.540897098,0.248021108,0.598065084,2.07651715,0.686895339,2.899736148,0.955145119,14.29639402,4.838170624,1,0.086191733,0.36939314,1.354441513,2.145118734,0.636763412,0.361477573,0.269129288,0,0,0.280562885,0.005277045,440.1213721,0.19876869,0.007915567,0.044854881,710531.876,19.63764292,306.7044855,1.862796834,0.20595109,9.295514512,1.22364028,279.0167106,1402.966262,42,0
0.032250103,0.219381688,0.070906045,0.18585275,0.016719359,0.649953062,0.108218028,0.601025694,0.116497131,6057,0.070906045,0.084256194,1682,0.18585275,0.649953062,0.016719359,0.108218028,0.601025694,0.116497131,3.121878716,0.132580262,0.010107015,0.219381688,0,0.716409037,0.266944114,0.810344828,3.275267539,0.089179548,4.517241379,0.131985731,8.081450654,6.219381688,0.961355529,0.206896552,0.716409037,2.585017836,3.866825208,0.983947681,0.146848989,0.936979786,0,0,0.208680143,0.005350773,365.6575504,0.029131986,0.002378121,0.021997622,301105.6171,11.11712247,248.2954816,0.254458977,0.032336274,9.478596908,1.138894258,127.6527943,1954.304324,15,0
0.108120173,0.527638191,0.196495374,0.276702787,0.111756838,0.643311121,0.180240333,0.00730749,0.30522932,6074,0.196495374,0.197337421,199,0.276702787,0.643311121,0.111756838,0.180240333,0.00730749,0.30522932,1.91959799,0,0.35678392,0.527638191,0,0.492462312,0.27638191,0.48241206,1.286432161,0.844221106,1.773869347,1.165829146,26.1959799,2.72361809,1,0,0.065326633,0.201005025,0.261306533,0.432160804,0.386934673,0,0,0,0.457286432,0,952.331658,0.412060302,0.140703518,0.246231156,331124.5226,59.38693467,59.25125628,2.306532663,0.197914089,8.974874372,0.829966053,629.7738693,4072.164969,45,0
0.08217113,0.317295189,0.149018056,0.218024042,0.070414307,0.661179865,0.15414406,0.24463765,0.156002568,6105,0.149018056,0.172484653,769,0.218024042,0.661179865,0.070414307,0.15414406,0.244637649,0.156002568,3.44603381,0.062418726,0.075422627,0.317295189,0.010403121,0.561768531,0.195058518,0.633289987,1.608582575,0.797139142,1.928478544,1.006501951,25.97529258,2.423927178,0.959687906,0.10663199,0.394018205,1.745123537,3.006501951,0.804941482,0.302990897,0.191157347,0,0,0.286085826,0.007802341,407.7737321,0.105331599,0.011703511,0.076723017,491283.407,23.15084525,165.6215865,1.981794538,0.262062888,6.250975293,1.136004547,228.5929779,2047.605954,29,0
0.177892895,0.522988506,0.338490905,0.238024282,0.116994865,0.656987601,0.254044298,0.069766397,0.179285018,6110,0.338490905,0.357853074,522,0.238024282,0.656987601,0.116994865,0.254044298,0.069766397,0.179285018,1.781609195,0.013409962,0.291187739,0.522988506,0,0.183908046,0.109195402,0.195402299,0.478927203,0.948275862,0.636015326,1.162835249,7.287356316,0.611111111,1,0.013409962,0.070881226,0.201149425,0.356321839,0.477011494,0.676245211,0.021072797,0,0,0.153256705,0,354.6226053,0.316091954,0.08045977,0.097701149,892324.6418,30.5,165.2854406,2.636015326,0.31569992,6.917624521,0.600643128,264.2011494,762.8315304,42,0
0.178682266,0.565683646,0.381633751,0.260566645,0.08219726,0.637256226,0.189064369,0.005055705,0.184149043,6131,0.381633751,0.381754509,746,0.260566645,0.637256226,0.08219726,0.189064369,0.005055705,0.184149043,1.782841823,0.008042895,0.056300268,0.565683646,0,0.576407507,0.344504021,0.585790885,2.184986595,0.664879357,3.148793566,0.95308311,28.16668095,7.54691689,0.907506702,0.010723861,0.147453083,0.396782842,0.631367292,0.394101877,0.365951743,0.017426273,0,0.056300268,0.483914209,0.004021448,1546.187024,0.487935657,0.033512064,0.132707775,1210908.767,46.37762868,237.769437,3.772117962,0.150247505,21.20509383,1.005572316,1077.929793,4242.539406,-999,0
0.327993723,0.613402062,0.592481482,0.269116488,0.115622732,0.644795035,0.077154052,0.003913879,0.269937903,6173,0.592481482,0.564518265,194,0.269116488,0.644795035,0.115622732,0.077154052,0.003913879,0.269937903,1.587628866,0.005154639,0.154639175,0.613402062,0,0.582474227,0.422680412,0.577319588,2.030927835,0.5,2.948453608,0.592783505,27.185567,4.804123711,1,0,0.118556701,0.278350515,0.469072165,0.309278351,0.345360825,0.005154639,0,0,0.530927835,0.020618557,1124.453608,0.536082474,0.072164948,0.226804124,442139.5464,57.31958763,81.49484536,1.056701031,0.14715263,11.45876289,0.846656513,937.2835052,1767.457627,45,1
0.061177274,0.405555556,0.110594941,0.264515403,0.101780032,0.65372535,0.083423516,0.080700132,0.21254762,6192,0.110594941,0.11227704,180,0.264515403,0.65372535,0.101780032,0.083423516,0.080700132,0.21254762,2.555555556,0.055555556,0.233333333,0.405555556,0,0.627777778,0.327777778,0.622222222,2.222222222,0.911111111,2.733333333,1.183333333,30.46111113,2.588888889,1,0.005555556,0.266666667,0.972222222,1.672222222,0.616666667,0.255555556,0.072222222,0,0,0.455555556,0,406.65,0.3,0.088888889,0.094444444,195034.0333,35.97222222,50.41666667,1.544444444,0.252847506,5.527777778,1.083183022,275.4333333,1209.033897,38,0
0.184136867,0.318181818,0.273338367,0.255550243,0.106826313,0.625059501,0.105890729,0.138494911,0.226022347,6212,0.273338367,0.264623836,374,0.255550243,0.625059501,0.106826313,0.105890729,0.13849491,0.226022347,9.49197861,0.026737968,0.946524064,0.318181818,0,0.288770053,0.245989305,0.352941176,0.855614973,0.703208556,1.053475936,0.802139037,28.83957219,1.502673797,1,0.040106952,0.320855615,4.152406417,6.478609626,0.72459893,0.320855615,0.029411765,0,0,0.211229947,0.016042781,491.550802,0.20855615,0.061497326,0.122994652,606866.4519,41.93048128,73.71122995,1.227272727,0.333672441,3.446524064,0.625064588,146.2245989,2355.04126,12,0
0.184269733,0.773684211,0.54879026,0.270839085,0.055594801,0.650335508,0.021185698,0.004293445,0.291156562,6214,0.54879026,0.439102269,190,0.270839085,0.650335508,0.055594801,0.021185698,0.004293445,0.291156562,1.231578947,0.005263158,0.036842105,0.773684211,0,0.394736842,0.289473684,0.394736842,1.047368421,0.378947368,1.310526316,0.484210526,23.74736842,0.989473684,1,0,0.047368421,0.115789474,0.2,0.1,0.6,0.010526316,0,0,0.357894737,0,359.0210527,0.721052632,0.031578947,0.305263158,623268.9158,73.44210527,80.36842105,0.610526316,0.186956158,3.152631579,0.520401006,246.9473684,555.1775047,53,0
0.047888725,0.271065183,0.077888165,0.213576931,0.096849319,0.698622967,0.085845603,0.374454163,0.143321252,6215,0.077888165,0.1063047,1258,0.213576931,0.698622967,0.096849319,0.085845603,0.374454163,0.143321252,2.675675676,0.121621622,0.188394277,0.271065183,0.005564388,0.810810811,0.267885533,0.836248013,2.470588235,0.6645469,3.303656598,0.848966614,31.56518282,5.509538951,0.902225755,0.089030207,0.460254372,1.526232114,2.13354531,0.919713831,0.13354531,0.548489666,0,0,0.413354531,0,935.8203498,0.063593005,0.058823529,0.049284579,475320.8092,22.41971383,214.2265501,1.961049285,0.256745521,8.247217806,1.099345962,461.5230525,5171.006031,11,0
0.161514932,0.369418133,0.254842763,0.239600469,0.143806096,0.630040968,0.138941938,0.115241257,0.182593389,6225,0.254842763,0.296892721,739,0.239600469,0.630040968,0.143806096,0.138941938,0.115241256,0.182593389,3.031123139,0.054127199,0.119079838,0.369418133,0.02300406,0.456021651,0.202976996,0.529093369,1.47902571,0.784844384,1.818673884,0.97834912,27.09201626,2.51556157,1,0.027063599,0.319350474,1.50338295,2.619756428,0.684709066,0.345060893,0.148849797,0,0,0.280108254,0.00405954,413.3707715,0.208389716,0.033829499,0.078484438,631876.0041,27.15696888,186.8376184,1.621109608,0.214300611,6.151556157,1.078634217,240.1610284,1405.515633,25,0
0.10580058,0.321100917,0.15211265,0.244863865,0.124422874,0.640651171,0.117791114,0.121088666,0.158372779,6226,0.15211265,0.189611043,763,0.244863865,0.640651171,0.124422874,0.117791114,0.121088665,0.158372779,3.208387942,0.057667104,0.079947575,0.321100917,0.007863696,0.657929227,0.221494102,0.688073394,1.592398427,0.862385321,1.96068152,1.106159895,31.93315858,2.770642202,1,0.05897772,0.357798165,1.551769332,2.817824377,0.790301442,0.20576671,0.187418087,0,0,0.359108781,0,425.9030144,0.188728702,0.030144168,0.062909567,291536.4443,26.42201835,156.9580603,1.479685452,0.338063061,5.027522936,0.983462569,194.0733945,1764.341045,12,1
0.092819993,0.320490368,0.143697876,0.194020715,0.097712873,0.698121224,0.131550005,0.418369273,0.107540467,6235,0.143697876,0.168663764,1142,0.194020715,0.698121224,0.097712873,0.131550005,0.418369272,0.107540467,2.823992995,0.084938704,0.081436077,0.320490368,0.022767075,0.595446585,0.209281961,0.656742557,1.95971979,0.972854641,2.685639229,1.269702277,10.1217163,3.528896673,1,0.108581436,0.420315236,1.578809107,2.471103327,0.821366025,0.267950963,0.339754816,0,0,0.274956217,0.000875657,273.275832,0.095446585,0.020140105,0.029772329,416229.2496,13.69702277,222.9562172,2.127845884,0.324817811,7.359894921,1.125527805,170.8677758,1071.925416,23,0
0.196315959,0.482373173,0.34539092,0.206174829,0.104755368,0.693014054,0.114882265,0.135295294,0.123936094,6250,0.34539092,0.370543493,1163,0.206174829,0.693014054,0.104755368,0.114882265,0.135295294,0.123936094,2.241616509,0.03955288,0.104901118,0.482373173,0.013757524,0.592433362,0.269991402,0.58383491,2.018916595,0.794496991,2.894239037,1.083404987,14.93207221,4.022355976,1,0.038693035,0.188306105,0.601031814,0.987102322,0.54600172,0.361134996,0.147033534,0,0,0.415305245,0,372.7308684,0.234737747,0.024075666,0.044711952,519257.6681,20.97592433,366.6947549,1.999140155,0.216170562,9.466895959,1.073815887,262.7807395,933.7718055,42,0
0.192623415,0.482269504,0.350930703,0.24308848,0.101480564,0.66151188,0.186380198,0.050228859,0.160764531,6252,0.350930703,0.356315349,564,0.24308848,0.66151188,0.101480564,0.186380198,0.050228859,0.160764531,2.441489362,0.019503546,0.035460993,0.482269504,0.010638298,0.604609929,0.343971631,0.656028369,1.796099291,1.00177305,2.418439716,1.379432624,21.47695036,4.773049645,1,0.019503546,0.141843972,0.608156028,1.164893617,0.515957447,0.255319149,0.019503546,0,0,0.521276596,0,546.3865249,0.329787234,0.014184397,0.085106383,638561.5496,32.32624113,171.2730496,2.322695035,0.305481339,9.147163121,0.926035068,396.2003546,1363.048522,49,0
0.043410415,0.340909091,0.041796438,0.321223432,0.128586541,0.610046251,0.181320779,0.021842153,0.387214617,6278,0.041796438,0.065725893,88,0.321223432,0.610046251,0.128586541,0.181320779,0.021842153,0.387214617,1.806818182,0.022727273,0.261363636,0.340909091,0,0.636363636,0.329545455,0.647727273,2.159090909,1.181818182,2.977272727,1.647727273,77.92045453,3.829545455,1,0,0.170454545,0.454545455,0.590909091,0.772727273,0.340909091,0.011363636,0,0,0.545454545,0.011363636,2663.795455,0.204545455,0.125,0.340909091,488822.0455,148.5454545,26.71590909,3.579545455,0.368011363,11.65909091,1.36613886,2152.102273,7562.14794,26,0
0.11780457,0.373697917,0.181590919,0.221419424,0.108448053,0.66285966,0.124233654,0.156244904,0.149336998,6279,0.181590919,0.209126409,768,0.221419424,0.66285966,0.108448053,0.124233654,0.156244904,0.149336998,2.5546875,0.053385417,0.044270833,0.373697917,0,0.654947917,0.266927083,0.677083333,1.897135417,0.73046875,2.48046875,0.934895833,17.14192706,3.063802083,0.9765625,0.069010417,0.315104167,1.1640625,2.018229167,0.716145833,0.264322917,0.1640625,0,0,0.399739583,0.002604167,309.1692708,0.171875,0.014322917,0.041666667,565099.6719,21.51041667,186.9934896,1.303385417,0.252421125,6.065104167,0.967259149,176.90625,1095.620164,36,1
0.062432242,0.284779051,0.095163167,0.230470092,0.08429479,0.647289316,0.108700749,0.200908762,0.153023241,6287,0.095163167,0.120533112,611,0.230470092,0.647289316,0.08429479,0.108700749,0.200908761,0.153023241,2.680851064,0.09492635,0.052373159,0.284779051,0,0.659574468,0.242225859,0.728314239,2.078559738,0.774140753,2.759410802,1.034369885,27.89198035,4.939443535,0.991816694,0.058919804,0.456628478,1.541734861,2.382978723,0.885433715,0.199672668,0.425531915,0,0,0.328968903,0.004909984,796.6268412,0.098199673,0.01309329,0.076923077,382004.6334,25.13420622,131.6202946,2.710310966,0.255150928,8.569558101,1.067542597,585.0932897,3011.356756,16,0
0.232006067,0.528678304,0.394956758,0.233703942,0.132293039,0.661918186,0.16530267,0.051459848,0.176357454,6295,0.394956758,0.410989995,802,0.233703942,0.661918186,0.132293039,0.16530267,0.051459848,0.176357454,2.018703242,0.017456359,0.149625935,0.528678304,0.003740648,0.46882793,0.259351621,0.472568579,1.355361596,0.995012469,1.809226933,1.265586035,17.2319202,2.447630923,1,0.009975062,0.100997506,0.33915212,0.60723192,0.451371571,0.420199501,0.038653367,0,0,0.389027431,0,441.1147131,0.351620948,0.046134663,0.091022444,826637.3491,32.4925187,258.1396509,2.074812968,0.26787274,7.074812968,1.016126531,301.5610973,1138.392633,48,1
0.232006067,0.528678304,0.394956758,0.233703942,0.132293039,0.661918186,0.16530267,0.051459848,0.176357454,6295,0.394956758,0.410989995,802,0.233703942,0.661918186,0.132293039,0.16530267,0.051459848,0.176357454,2.018703242,0.017456359,0.149625935,0.528678304,0.003740648,0.46882793,0.259351621,0.472568579,1.355361596,0.995012469,1.809226933,1.265586035,17.2319202,2.447630923,1,0.009975062,0.100997506,0.33915212,0.60723192,0.451371571,0.420199501,0.038653367,0,0,0.389027431,0,441.1147131,0.351620948,0.046134663,0.091022444,826637.3491,32.4925187,258.1396509,2.074812968,0.26787274,7.074812968,1.016126531,301.5610973,1138.392633,48,1
0.222020099,0.557483731,0.433634442,0.252030715,0.0975599,0.623566377,0.093079209,0.031254413,0.212672329,6297,0.433634442,0.440959299,461,0.252030715,0.623566377,0.0975599,0.093079209,0.031254413,0.212672329,2.37527115,0.017353579,0.041214751,0.557483731,0,0.431670282,0.255965293,0.457700651,1.184381779,0.720173536,1.457700651,0.8329718,33.1518438,1.737527115,0.629067245,0.013015184,0.180043384,1.117136659,2.097613883,0.42516269,0.414316703,0.026030369,0,0,0.340563991,0,374.4902387,0.392624729,0.023861171,0.127982646,818385.7766,38.90672452,148.5574837,1.145336226,0.255924595,4.173535792,0.810520446,199.2603037,987.9528775,49,0
0.058470402,0.279588336,0.097709625,0.230085765,0.110401971,0.671444748,0.116824861,0.288881689,0.187526427,6298,0.097709625,0.130216418,583,0.230085765,0.671444748,0.110401971,0.116824861,0.288881689,0.187526427,2.706689537,0.102915952,0.423670669,0.279588336,0,0.751286449,0.245283019,0.778730703,1.687821612,0.890222985,2.109777015,1.156089194,53.18867925,5.746140652,1,0.080617496,0.380789022,1.2864494,1.903945111,0.879931389,0.137221269,0.368782161,0,0,0.433962264,0,1062.212693,0.097770154,0.084048027,0.096054889,406217.4288,33.12349914,114.7066895,2.125214408,0.254443709,9.502572899,1.095483688,722.5128645,3454.174884,29,1
0.137419945,0.393234672,0.239452806,0.227686727,0.137455869,0.671340302,0.11757237,0.142014743,0.16394116,6308,0.239452806,0.260358312,473,0.227686727,0.671340302,0.137455869,0.11757237,0.142014743,0.16394116,2.241014799,0.046511628,0.082452431,0.393234672,0.006342495,0.579281184,0.245243129,0.604651163,1.465116279,0.782241015,1.693446089,0.926004228,23.90486255,2.010570825,1,0.042283298,0.230443975,0.754756871,1.260042283,0.710359408,0.295983087,0.099365751,0,0,0.401691332,0,245.7336152,0.21141649,0.014799154,0.084566596,692614.5243,29.3488372,112.422833,1.272727273,0.278040014,4.389006342,0.866446838,155.1437632,821.6786624,11,1
0.087116828,0.353293413,0.148602942,0.266373245,0.133469046,0.629505355,0.105915284,0.151417944,0.220936135,6309,0.148602942,0.166694348,334,0.266373245,0.629505355,0.133469046,0.105915284,0.151417944,0.220936135,2.374251497,0.080838323,0.218562874,0.353293413,0,0.77245509,0.278443114,0.77245509,1.574850299,0.898203593,2.011976048,1.209580838,31.20359281,2.805389222,1,0.041916168,0.323353293,1.119760479,1.670658683,0.763473054,0.200598802,0.254491018,0,0,0.467065868,0,760.3473051,0.224550898,0.107784431,0.158682635,329990.2365,47.17365269,85.03892216,1.730538922,0.301602104,6.122754491,1.147259587,518.0209581,2615.929464,27,0
0.197886578,0.598736177,0.424076709,0.232264625,0.067546651,0.680925399,0.087992482,0.02918157,0.174195718,6315,0.424076709,0.399151295,633,0.232264625,0.680925399,0.067546651,0.087992482,0.02918157,0.174195718,1.966824645,0.017377567,0.039494471,0.598736177,0,0.548183254,0.366508689,0.524486572,1.66192733,0.582938389,2.214849921,0.775671406,17.4913112,2.183254344,1,0.012638231,0.181674566,0.60821485,1.08056872,0.336492891,0.388625592,0.044233807,0,0,0.429699842,0.004739336,372.322275,0.461295419,0.012638231,0.088467615,844400.3002,33.24486572,220.6129542,1.369668246,0.199327794,6.467614534,0.931720218,253.4518167,822.5292578,42,0
0.305891669,0.706365503,0.596081143,0.23926171,0.080331976,0.673956908,0.057489269,0.01795648,0.221063339,6325,0.596081143,0.548352245,487,0.23926171,0.673956908,0.080331976,0.057489269,0.01795648,0.221063339,1.437371663,0.012320329,0.030800821,0.706365503,0.014373717,0.412731006,0.281314168,0.425051335,1.131416838,0.546201232,1.441478439,0.704312115,20.27310061,1.353182752,0.636550308,0.002053388,0.067761807,0.203285421,0.334702259,0.22587269,0.501026694,0.012320329,0,0,0.363449692,0,403.9445585,0.523613963,0.012320329,0.160164271,765160.0329,45.55646818,185.0431211,1.018480493,0.170714952,5.164271047,1.011413419,257.3018481,807.8352408,52,0
0.154969155,0.445100354,0.291136233,0.208662711,0.075245528,0.685428861,0.132203249,0.152824487,0.140993938,6375,,,847,0.208662711,0.685428861,0.075245528,0.132203249,0.152824487,0.140993938,2.467532468,0.054309327,0.085005903,0.445100354,0.042502952,0.604486423,0.288075561,0.634002361,1.713105077,0.572609209,2.193624557,0.780401417,13.54899644,2.467532468,0.985832349,0.051948052,0.291617473,1.066115702,1.67768595,0.59622196,0.316410862,0.113341204,0,0,0.371900826,0.00472255,253.0425029,0.19716647,0.012987013,0.049586777,560034.6659,20.08854781,219.8819362,1.173553719,0.202026533,5.924439197,0.993282832,155.9811098,845.2321897,40,0
0.188367396,0.585365854,0.375328919,0.260972392,0.085015232,0.669383207,0.077014256,0.036392627,0.211100239,6386,0.375328919,0.357717801,451,0.260972392,0.669383207,0.085015232,0.077014256,0.036392627,0.211100239,1.640798226,0.017738359,0.155210643,0.585365854,0,0.585365854,0.370288248,0.587583149,1.689578714,0.600886918,2.283813747,0.807095344,20.33259425,2.543237251,0.911308204,0.00443459,0.137472284,0.361419069,0.529933481,0.363636364,0.392461197,0.050997783,0,0,0.481152993,0,638.405765,0.463414634,0.070953437,0.179600887,508565.0599,48.90243903,155.789357,1.208425721,0.225641369,7.028824834,0.954182658,459.7450111,1339.410485,43,0
0.389142636,0.855555556,0.678678674,0.253236993,0.015287409,0.669599868,0.020959847,0.0105406,0.307691254,6409,0.678678674,0.559382054,180,0.253236993,0.669599868,0.015287409,0.020959847,0.0105406,0.307691254,1.1,0.005555556,0.011111111,0.855555556,0,0.333333333,0.322222222,0.333333333,0.872222222,0.244444444,1.105555556,0.288888889,14.89999999,0.794444444,1,0,0.038888889,0.1,0.133333333,0.027777778,0.666666667,0,0,0,0.333333333,0,361.9277777,0.8,0.011111111,0.255555556,658881.25,73.86666667,82.78888889,0.294444444,0.069220509,3.816666667,0.676410933,266.0277778,448.6549411,50,0
0.083345681,0.354700855,0.125170523,0.255829418,0.096824709,0.641760897,0.134544759,0.083513231,0.196984777,6410,,,702,0.255829418,0.641760897,0.096824709,0.134544759,0.083513231,0.196984777,3.217948718,0.041310541,0.061253561,0.354700855,0,0.585470085,0.245014245,0.605413105,2.025641026,0.878917379,2.622507123,1.145299145,27.69373219,4.132478632,1,0.042735043,0.301994302,1.364672365,2.53988604,0.723646724,0.243589744,0.188034188,0,0,0.381766382,0.017094017,665.7507122,0.237891738,0.021367521,0.064102564,391187.0484,31.24501425,148.6880342,2.633903134,0.19539048,9.525641026,0.983616444,343.0911681,2491.063727,21,0
0.362117917,0.807531381,0.696147696,0.219880422,0.032215641,0.690965616,0.043161168,0.004672649,0.195533204,6427,0.696147696,0.624501043,478,0.219880422,0.690965616,0.032215641,0.043161168,0.004672649,0.195533204,1.209205021,0,0.027196653,0.807531381,0,0.334728033,0.267782427,0.336820084,1.027196653,0.368200837,1.359832636,0.453974895,9.771966532,1.112970711,0.958158996,0,0.046025105,0.115062762,0.175732218,0.083682008,0.648535565,0,0,0,0.305439331,0,450.0146445,0.677824268,0.016736402,0.156903766,937902.4916,47.458159,207.3012552,0.610878661,0.124114689,6.654811715,0.639615386,373.3640167,599.239242,52,1
0.362117917,0.807531381,0.696147696,0.219880422,0.032215641,0.690965616,0.043161168,0.004672649,0.195533204,6427,0.696147696,0.624501043,478,0.219880422,0.690965616,0.032215641,0.043161168,0.004672649,0.195533204,1.209205021,0,0.027196653,0.807531381,0,0.334728033,0.267782427,0.336820084,1.027196653,0.368200837,1.359832636,0.453974895,9.771966532,1.112970711,0.958158996,0,0.046025105,0.115062762,0.175732218,0.083682008,0.648535565,0,0,0,0.305439331,0,450.0146445,0.677824268,0.016736402,0.156903766,937902.4916,47.458159,207.3012552,0.610878661,0.124114689,6.654811715,0.639615386,373.3640167,599.239242,52,1
0.065305671,0.425249169,0.12765327,0.283236875,0.087614052,0.622131953,0.164182185,0.058538928,0.283845062,6460,0.12765327,0.134047692,301,0.283236875,0.622131953,0.087614052,0.164182185,0.058538928,0.283845062,2.126245847,0.029900332,0.318936877,0.425249169,0,0.657807309,0.3089701,0.681063123,1.787375415,0.757475083,2.528239203,0.993355482,71.39534885,6.61461794,1,0.006644518,0.199335548,0.627906977,1.009966777,0.627906977,0.289036545,0.176079734,0,0,0.518272425,0,1316.156146,0.332225914,0.139534884,0.186046512,304540.2525,57.09634552,75.50166113,3.468438538,0.263002269,15.3255814,0.960250112,972.3255814,3876.226659,36,0
0.050159931,0.278089888,0.072444464,0.22930152,0.112676336,0.66307664,0.124762855,0.250279589,0.166375177,6461,0.072444464,0.097634664,712,0.22930152,0.66307664,0.112676336,0.124762855,0.250279589,0.166375177,2.698033708,0.098314607,0.199438202,0.278089888,0,0.742977528,0.247191011,0.762640449,1.994382022,0.856741573,2.637640449,1.175561798,32.75,6.929775281,1,0.04494382,0.394662921,1.308988764,1.978932584,0.893258427,0.174157303,0.412921348,0,0,0.424157303,0,1919.132023,0.094101124,0.073033708,0.058988764,205663.1966,28.4747191,128.9143258,3.834269663,0.258499747,13.28230337,1.014177996,1164.785112,7409.901138,12,0
0.06830246,0.266666667,0.114917168,0.308502371,0.093497008,0.63148539,0.085522744,0.054499953,0.32347409,6462,0.114917168,0.146712265,150,0.308502371,0.63148539,0.093497008,0.085522744,0.054499953,0.32347409,2.686666667,0.073333333,0.106666667,0.266666667,0,0.846666667,0.32,0.846666667,1.053333333,0.233333333,1.193333333,0.233333333,57.99333333,1.28,1,0.006666667,0.48,1.54,2.326666667,0.873333333,0.146666667,0.1,0,0,0.453333333,0,281.8666667,0.226666667,0.086666667,0.126666667,266626.0267,52.51333334,27.61333333,0.266666667,0.172777778,2,0.558714288,97.15333332,947.3661111,-999,1
0.06830246,0.266666667,0.114917168,0.308502371,0.093497008,0.63148539,0.085522744,0.054499953,0.32347409,6462,0.114917168,0.146712265,150,0.308502371,0.63148539,0.093497008,0.085522744,0.054499953,0.32347409,2.686666667,0.073333333,0.106666667,0.266666667,0,0.846666667,0.32,0.846666667,1.053333333,0.233333333,1.193333333,0.233333333,57.99333333,1.28,1,0.006666667,0.48,1.54,2.326666667,0.873333333,0.146666667,0.1,0,0,0.453333333,0,281.8666667,0.226666667,0.086666667,0.126666667,266626.0267,52.51333334,27.61333333,0.266666667,0.172777778,2,0.558714288,97.15333332,947.3661111,-999,1
